,Unnamed: 0,MB Genre,Artist Name,Release,Song Title,Artist Location,Duration (sec),Key,Key Confidence,Mode,Mode Confidence,Loudness,Tempo,Time Signature,Time Signature Confidence,End of Fade In,Interval 1 Count,Interval 2 Count,Interval 3 Count,Interval 4 Count,Interval 5 Count,Interval 6 Count,Interval 7 Count,Interval 8 Count,Interval 9 Count,Interval 10 Count,Interval 11 Count,Interval 12 Count
6832,6832,new wave,The Police,Certifiable,King Of Pain,"London, England",318.01424,7,0.083,1,0.409,-5.03,86.693,5,0.328,0.0,457.0,76.0,144.0,51.0,46.0,123.0,25.0,53.0,29.0,40.0,29.0,22.0
6833,6833,breaks,Dub Pistols feat. TK & JMS,Open,Open (Koobas Koobatronmix),"London, England",238.18404,1,0.624,0,0.514,-6.357,108.998,4,1.0,0.237,176.0,214.0,128.0,71.0,54.0,27.0,27.0,20.0,57.0,57.0,76.0,99.0
6834,6834,blues,Jerry Lewis,Very Best Of,Shine On Your Shoes,"Newark, NJ",136.93342,3,0.0,1,0.252,-10.386,71.913,4,0.908,0.374,61.0,55.0,65.0,65.0,36.0,30.0,10.0,21.0,12.0,8.0,15.0,1.0
6835,6835,alternative rock,Warrant,Dirty Rotten Filthy Stinking Rich,All Night Long,GERMANY,161.54077,1,0.838,1,0.658,-5.244,94.401,4,0.39,0.316,122.0,65.0,92.0,61.0,27.0,53.0,22.0,31.0,13.0,7.0,17.0,5.0
6836,6836,ambient,Loop Guru,Loopus Interruptus (Forgotten Treasures & Lost Artifacts),The Mystery Epoch,"London, England",70.26893,9,0.601,1,0.606,-13.798,109.319,7,0.368,5.915,93.0,43.0,4.0,3.0,8.0,8.0,5.0,15.0,7.0,0.0,0.0,0.0
6837,6837,0,Tex Williams,Vintage Collections,Wild Card,"Ramsey, Fayette County, IL",140.79955,0,0.697,1,0.612,-12.271,150.486,1,0.0,0.398,134.0,95.0,56.0,58.0,47.0,70.0,47.0,41.0,17.0,26.0,15.0,22.0
6838,6838,classical,Columbia Symphony Orchestra;Igor Stravinsky,Stravinsky Conducts Stravinsky,The Firebird/Apparition de L'Oiseau de Feu_ poursuivi par Ivan Tsarévitch,,135.88853,4,0.391,0,0.137,-22.177,71.998,1,0.191,2.084,91.0,29.0,19.0,13.0,22.0,15.0,18.0,6.0,12.0,3.0,15.0,6.0
6839,6839,cajun,Jo-El Sonnier,Cajun Hymns,Amazing Grace,"Rayne, LA",192.67873,0,0.686,1,0.712,-10.73,123.472,3,1.0,0.2,255.0,22.0,38.0,32.0,68.0,45.0,2.0,42.0,1.0,17.0,1.0,9.0
6840,6840,0,Roy Drusky,Second Hand Rose,Three Hearts In A Tangle,"Atlanta, GA",167.70567,10,0.887,1,0.787,-23.611,92.851,1,0.0,0.514,173.0,60.0,63.0,32.0,18.0,31.0,9.0,18.0,21.0,17.0,26.0,5.0
6841,6841,alternative pop,Annie Lennox,Bare,Erased,Aberdeen,280.00608,7,0.027,0,0.483,-7.787,167.997,4,0.619,0.154,347.0,188.0,93.0,35.0,80.0,47.0,12.0,13.0,8.0,21.0,24.0,0.0
6842,6842,alternative rock,Pumpkin Buzzard,True Shift,Captain Fury,Missouri,56.29342,2,0.077,1,0.341,-6.621,140.044,4,0.0,0.0,44.0,52.0,34.0,13.0,15.0,21.0,11.0,19.0,21.0,11.0,2.0,1.0
6843,6843,pop,Brenda Lee,Brenda Lee,Against My Will (LP Version),"Lithonia, GA",205.13914,2,0.571,1,0.732,-12.992,118.297,3,1.0,0.224,179.0,60.0,88.0,105.0,39.0,49.0,11.0,26.0,14.0,8.0,6.0,3.0
6844,6844,acid breaks,Cirrus,Mama please,She kills,"Los Angeles, CA",210.05016,4,0.097,1,0.47,-6.827,110.507,4,0.956,0.577,185.0,85.0,115.0,18.0,41.0,26.0,262.0,59.0,73.0,22.0,0.0,0.0
6845,6845,0,Ann Hampton Callaway;Laura Benanti;Michael Gruber;Everett Bradley,Swing - Original Broadway Cast Recording,Stompin' at the Savoy,,217.73016,5,0.177,0,0.385,-12.183,194.039,3,0.539,0.0,142.0,135.0,110.0,74.0,48.0,49.0,34.0,42.0,29.0,27.0,23.0,1.0
6846,6846,jazz,Terry Callier,LifeTime,Holdin' On,Chicago,327.05261,0,0.314,1,0.569,-10.859,95.861,4,0.839,0.131,365.0,150.0,213.0,69.0,61.0,100.0,32.0,102.0,40.0,104.0,13.0,19.0
6847,6847,0,Percy Faith & His Orchestra,The Most Happy Fella,Standing On The Corner,,168.07138,7,0.356,0,0.496,-9.965,124.246,1,0.0,0.0,135.0,43.0,57.0,65.0,64.0,57.0,17.0,23.0,11.0,20.0,15.0,0.0
6848,6848,grindcore,Malefaction,Crush The Dream,Forever,,53.36771,7,0.189,1,0.6,-4.135,231.145,4,0.0,0.241,29.0,37.0,11.0,9.0,12.0,15.0,19.0,21.0,4.0,6.0,6.0,0.0
6849,6849,0,Jacques Higelin,Platinum Higelin,Coup De Lune (Remasterisé En 2007),"Brou-sur-Chantereine, France",253.09995,7,0.414,0,0.33,-8.253,120.356,3,0.444,4.969,215.0,152.0,123.0,84.0,80.0,98.0,69.0,50.0,28.0,27.0,29.0,8.0
6850,6850,country,Michelle Wright,A Wright Christmas,Go Tell It On The Mountain,"Morpeth, Ontario, Canada",171.4673,7,0.775,1,0.867,-6.234,134.089,4,0.739,0.0,260.0,43.0,56.0,17.0,34.0,24.0,5.0,61.0,10.0,26.0,4.0,3.0
6851,6851,conscious hip hop,Kanye West,Late Registration,Skit #2 (Kanye West/Late Registration),"Atlanta, GA",31.32036,1,0.188,1,0.497,-12.368,60.046,1,0.0,0.0,26.0,30.0,10.0,10.0,5.0,2.0,4.0,6.0,6.0,8.0,6.0,3.0
6852,6852,dancehall,Beres Hammond,Can't Stop A Man,Call On The Father,,229.51138,4,0.005,0,0.044,-8.574,155.769,4,0.906,0.183,234.0,74.0,146.0,121.0,73.0,135.0,44.0,44.0,39.0,66.0,6.0,20.0
6853,6853,0,The London Theatre Orchestra,National Anthems Of The World,Amthran Na Bh Fiann (Ireland),,175.59465,10,0.542,1,0.438,-13.826,98.465,4,1.0,0.38,168.0,18.0,40.0,28.0,23.0,79.0,2.0,29.0,20.0,13.0,25.0,0.0
6854,6854,alternative rock,Hotwire,The Routine,Colorblind,"Newbury Park, CA",223.63383,10,0.795,1,0.588,-4.658,125.367,1,0.372,2.421,283.0,57.0,36.0,22.0,28.0,31.0,6.0,64.0,10.0,11.0,2.0,2.0
6855,6855,0,Percy Faith,Percy Faith Plays Continental Music,Under The Bridges Of Paris,"Toronto, Ontario, Canada",166.05995,0,0.564,1,0.375,-21.141,158.009,3,1.0,0.102,144.0,9.0,55.0,43.0,16.0,48.0,4.0,19.0,7.0,14.0,6.0,1.0
6856,6856,0,Os Gaiteiros de Soutelo,Terra de Montes,Estroupele-Troupele. Muiñeira,,152.94649,8,0.022,1,0.31,-12.36,115.42,3,1.0,2.136,111.0,65.0,77.0,41.0,36.0,31.0,46.0,59.0,21.0,21.0,3.0,1.0
6857,6857,hard rock,Gyptian,Water Drops Riddim,Harda They Come,,165.85098,7,0.79,1,0.676,-5.264,155.112,4,0.0,2.31,139.0,52.0,88.0,24.0,50.0,76.0,12.0,42.0,9.0,83.0,15.0,28.0
6858,6858,punk,Plasmatics,Coup D'Etat (UK),Lightning Breaks,"New York, NY",168.25424,0,0.215,1,0.31,-5.936,134.102,4,0.816,0.308,119.0,50.0,74.0,38.0,28.0,49.0,18.0,14.0,2.0,13.0,2.0,7.0
6859,6859,soukous,Madilu System,La Bonne Humeur,Bruno Dika,,395.04934,2,0.478,1,0.676,-3.878,85.316,1,1.0,0.171,480.0,190.0,145.0,111.0,98.0,205.0,134.0,71.0,111.0,77.0,86.0,30.0
6860,6860,0,John Van Tongeren,The 4400,Salvation,,45.37424,0,0.731,1,0.672,-8.592,150.111,3,0.429,0.0,83.0,14.0,13.0,3.0,3.0,11.0,6.0,10.0,1.0,7.0,0.0,1.0
6861,6861,drum and bass,Toby Love featuring Julio Voltio,We Got It (Cadillac),We Got It (Cadillac),US,278.12526,5,0.188,0,0.357,-5.865,121.004,4,0.818,0.0,662.0,158.0,146.0,36.0,19.0,34.0,18.0,67.0,25.0,14.0,0.0,1.0
6862,6862,country,Johnny Cash,The Best Of The Johnny Cash TV Show,A Boy Named Sue,"Kingsland, AR",216.81587,10,0.286,1,0.342,-6.021,115.62,4,0.287,0.0,218.0,71.0,139.0,66.0,59.0,150.0,39.0,36.0,26.0,23.0,27.0,2.0
6863,6863,latin,KALIMBA,Negroklaro,Nunca Sabras,"Mexico City, Mexico",229.14567,4,0.787,1,0.563,-6.062,77.722,4,0.535,0.0,210.0,92.0,87.0,49.0,41.0,43.0,28.0,83.0,18.0,12.0,23.0,25.0
6864,6864,country,Aaron Watson,Angels & Outlaws,Whiskey on the Fire,,171.10159,2,0.846,1,0.698,-8.81,130.985,4,0.5,0.206,209.0,45.0,49.0,19.0,17.0,79.0,7.0,69.0,9.0,20.0,6.0,4.0
6865,6865,electronic,Tullycraft,Darla 100,Bee Sting Stings,,201.24689,2,0.117,1,0.299,-7.174,137.54,5,0.731,0.0,236.0,108.0,26.0,28.0,22.0,37.0,33.0,62.0,39.0,11.0,5.0,12.0
6866,6866,ebm,Panzer AG,THIS IS MY BATTLEFIELD,bereit,,233.27302,1,0.402,1,0.458,-4.309,0.0,0,0.0,0.0,111.0,54.0,22.0,41.0,49.0,57.0,12.0,15.0,3.0,13.0,29.0,4.0
6867,6867,zydeco,Rockin' Dopsie_ Jr._ The Zydeco Twisters,Rockin' Zydeco Party!,Funky Butt,,212.87138,7,0.197,1,0.413,-8.112,91.737,4,0.782,0.549,150.0,168.0,152.0,148.0,102.0,74.0,46.0,35.0,22.0,34.0,28.0,11.0
6868,6868,blues,Doug MacLeod,Where I Been,Take Your Leave Of Me Baby,"New York, NY",267.59791,7,0.949,1,0.635,-12.529,92.911,4,0.785,0.2,249.0,204.0,70.0,61.0,47.0,133.0,122.0,34.0,11.0,10.0,12.0,10.0
6869,6869,0,Mariano Yanani,Babies Go Bob Marley,Could You Be Love,,216.65914,5,0.38,0,0.508,-17.943,103.952,4,0.225,0.827,343.0,58.0,78.0,66.0,46.0,93.0,3.0,75.0,22.0,3.0,157.0,3.0
6870,6870,contemporary folk,Shawn Colvin,These Four Walls,These Four Walls,"Vermillion, SD",177.18812,9,0.545,1,0.439,-8.446,165.597,5,0.358,0.136,253.0,52.0,62.0,38.0,32.0,76.0,3.0,26.0,10.0,10.0,5.0,19.0
6871,6871,jazz,Ray Barretto,Tomorrow: Barretto Live,Guarare (Live At The Beacon Theatre),"Brooklyn, NY",538.06975,8,0.22,1,0.33,-8.869,98.453,4,0.472,0.0,778.0,168.0,345.0,114.0,91.0,280.0,66.0,196.0,94.0,38.0,58.0,7.0
6872,6872,0,Scarlet's Remains,Scarlet's Remains,1492,California - LA,215.90159,0,0.599,1,0.464,-8.039,170.702,4,0.0,0.961,197.0,87.0,63.0,25.0,59.0,35.0,15.0,41.0,16.0,28.0,4.0,10.0
6873,6873,alternative hip hop,K-OS,Joyful Rebellion,Man I Used To Be,,304.16934,7,0.279,0,0.453,-8.613,104.128,4,0.507,0.0,244.0,216.0,190.0,220.0,63.0,38.0,99.0,44.0,22.0,30.0,31.0,11.0
6874,6874,0,Tony Malone And The Rapparees,Ireland (Rebel Songs),The west's awake,,267.85914,7,0.872,1,0.909,-15.511,65.287,3,0.926,0.276,271.0,86.0,50.0,50.0,55.0,80.0,14.0,49.0,11.0,24.0,3.0,8.0
6875,6875,heavy metal,The Lord Weird Slough Feg,Traveller,Baltech's Lament,California - SF,252.62975,6,0.358,1,0.56,-6.172,97.045,3,1.0,0.0,244.0,46.0,101.0,53.0,35.0,100.0,12.0,59.0,8.0,14.0,14.0,0.0
6876,6876,0,London Theatre Orchestra,50 Broadway Showstoppers,If Ever I Would Leave You,,163.65669,10,0.714,1,0.496,-18.822,74.531,4,0.491,0.154,99.0,79.0,42.0,26.0,17.0,27.0,4.0,15.0,10.0,10.0,13.0,5.0
6877,6877,dancehall,T.O.K.,My Crew_ My Dawgs,Saturday,YAHD!,225.72363,2,0.0,1,0.198,-6.927,97.997,4,0.498,0.091,325.0,274.0,140.0,85.0,87.0,31.0,26.0,52.0,47.0,44.0,21.0,5.0
6878,6878,punk,U.K. Subs,Normal Service Resumed,Warhead (Live in Croatia_ 1993),UK - England - Yorkshire,241.99791,0,0.543,1,0.49,-16.531,161.172,4,0.951,0.0,286.0,125.0,118.0,58.0,72.0,21.0,18.0,25.0,10.0,13.0,3.0,6.0
6879,6879,downtempo,Sophie B. Hawkins,Whaler,Did We Not Choose Each Other,"New York, NY [Manhattan]",265.06404,11,0.701,1,0.41,-8.6,146.775,4,0.503,0.0,460.0,62.0,41.0,49.0,52.0,242.0,17.0,52.0,9.0,29.0,39.0,26.0
6880,6880,blues,Maria Muldaur,Meet Me Where They Play The Blues,It Feels Like Rain,"New York, NY",411.01016,5,0.44,0,0.36,-17.684,87.702,3,1.0,0.078,295.0,175.0,120.0,72.0,51.0,70.0,41.0,53.0,26.0,66.0,39.0,10.0
6881,6881,0,The Lord Henry,Zoo Palace,So So So,Texas,240.84853,0,0.722,1,0.619,-7.689,96.967,4,0.923,0.0,276.0,30.0,106.0,28.0,26.0,18.0,2.0,54.0,3.0,33.0,3.0,1.0
6882,6882,0,Glad,Acapella Hymns,Immortal_ Invisible,,174.52363,7,0.339,1,0.611,-14.042,68.826,3,0.434,3.657,164.0,20.0,47.0,32.0,28.0,48.0,12.0,35.0,12.0,19.0,5.0,5.0
6883,6883,breakbeat,Way Out West,Revolution,Banzai Washout,"Bristol, England",155.89832,9,0.174,0,0.336,-6.272,182.487,4,0.368,0.136,152.0,61.0,55.0,25.0,16.0,12.0,7.0,31.0,3.0,14.0,10.0,25.0
6884,6884,0,Mikey Dread,Pave the Way,Quest for Oneness,Jamaica,184.47628,11,0.709,1,0.547,-9.791,157.983,4,0.0,0.63,146.0,76.0,76.0,77.0,49.0,112.0,44.0,47.0,18.0,28.0,103.0,52.0
6885,6885,0,Jo-El Sonnier,Cajun Mardi Gras,Mardi Gras Mambo (Cajun Mardi Gras Album Version),"Rayne, LA",180.61016,9,0.567,1,0.53,-8.529,90.017,5,0.462,0.201,311.0,18.0,23.0,104.0,63.0,34.0,0.0,53.0,55.0,6.0,12.0,1.0
6886,6886,acid rock,Alice Cooper,Love It To Death,Caught In A Dream (Album Version),"Detroit, MI",189.90975,9,0.328,1,0.319,-12.693,137.258,1,0.25,0.0,242.0,115.0,51.0,70.0,33.0,79.0,7.0,29.0,9.0,24.0,9.0,0.0
6887,6887,pop punk,Rancid,Let The Dominoes Fall,The Bravest Kids (Acoustic),"Bay Area, CA",94.01424,7,0.113,1,0.449,-5.28,102.394,4,1.0,0.0,158.0,61.0,33.0,31.0,27.0,28.0,16.0,11.0,6.0,1.0,0.0,0.0
6888,6888,black metal,Old Man's Child,In Defiance Of Existence,Life Deprived,Norway,288.44363,1,0.5,1,0.436,-5.52,164.595,4,0.293,0.217,372.0,137.0,67.0,60.0,63.0,84.0,20.0,27.0,3.0,12.0,5.0,3.0
6889,6889,0,QBO,QBO,Magico,,189.6224,11,0.381,0,0.451,-4.867,205.739,4,0.684,0.148,213.0,46.0,101.0,45.0,18.0,66.0,24.0,21.0,23.0,28.0,19.0,60.0
6890,6890,contemporary r&b,Christina Aguilera,Christina Aguilera/Stripped,Genio Atrapado,,278.04689,5,0.617,0,0.591,-3.676,84.655,3,0.982,0.339,324.0,135.0,94.0,139.0,86.0,156.0,110.0,108.0,62.0,30.0,64.0,56.0
6891,6891,0,Los Traileros Del Norte,Como Decirte,Dolor,,185.12934,9,0.868,1,0.777,-8.35,83.953,4,0.078,0.38,200.0,79.0,43.0,52.0,27.0,33.0,29.0,54.0,28.0,11.0,11.0,4.0
6892,6892,flamenco,Los Ninos De Sara,Espana tiene sabor,Espana tiene sabor,,223.7122,6,0.496,1,0.491,-9.578,120.971,4,0.84,0.0,344.0,113.0,108.0,55.0,52.0,172.0,46.0,132.0,30.0,78.0,64.0,24.0
6893,6893,blues,Guitar Slim,New Orleans Guitar_ CD D,When The Sun Goes Down,"Greenwood, MS",151.64036,8,0.162,1,0.289,-18.662,95.643,3,0.887,0.194,110.0,61.0,46.0,52.0,36.0,51.0,25.0,22.0,25.0,2.0,8.0,2.0
6894,6894,arena rock,Simple Minds,Real Life,See The Lights (2002 Digital Remaster),"Glasgow, Scotland",261.8771,1,0.376,1,0.568,-7.968,125.344,4,0.328,0.0,528.0,52.0,43.0,14.0,26.0,99.0,7.0,23.0,3.0,41.0,23.0,2.0
6895,6895,country,Connie Smith,Once A Day,Cincinnati Ohio,"Elkhart, IN",125.17832,11,0.975,1,0.935,-12.469,138.657,4,0.88,0.073,105.0,48.0,32.0,32.0,19.0,53.0,15.0,26.0,14.0,6.0,28.0,86.0
6896,6896,0,Nancy Walker,My Square Laddie / I Can Cook Too,I'm Kinda Partial To His Puss (from My Square Laddie),California,215.95383,5,0.299,1,0.605,-15.61,43.485,4,0.0,0.0,163.0,71.0,74.0,50.0,47.0,46.0,20.0,53.0,19.0,15.0,19.0,27.0
6897,6897,deathcore,A Different Breed of Killer,I_ Colossus,The Cleansing Apparatus,,187.24526,6,0.189,1,0.316,-5.029,192.725,7,0.254,0.45,193.0,135.0,28.0,23.0,39.0,39.0,35.0,34.0,45.0,33.0,39.0,21.0
6898,6898,blues,Little Milton,The Very Best Of Little Milton,Little Bluebird,"Inverness, MS",394.762,0,0.0,0,0.137,-14.245,167.665,3,0.927,0.364,341.0,189.0,119.0,71.0,57.0,128.0,26.0,39.0,30.0,43.0,69.0,17.0
6899,6899,electronic,Galactic,Late for the Future,[Hidden Track],,89.67791,1,0.367,1,0.492,-7.724,121.26,1,0.0,1.225,51.0,21.0,58.0,14.0,8.0,50.0,11.0,13.0,1.0,2.0,0.0,1.0
6900,6900,alternative dance,Franz Ferdinand,You Could Have It So Much Better,Do You Want To,"Glasgow, Scotland",214.9873,0,0.493,1,0.409,-3.509,124.01,4,0.315,0.0,324.0,77.0,99.0,56.0,41.0,56.0,15.0,26.0,9.0,14.0,8.0,13.0
6901,6901,reggae,Aswad,New Chapter,Ina Your Rights,"West London, England",280.94649,2,0.364,0,0.355,-8.777,167.312,1,0.0,0.09,230.0,93.0,150.0,64.0,47.0,50.0,35.0,78.0,61.0,160.0,25.0,8.0
6902,6902,soul,Rance Allen Group,A Soulful Experience,The Painter,"Detroit, MI",199.13098,0,0.046,1,0.281,-13.318,100.288,4,0.0,0.333,173.0,129.0,65.0,65.0,127.0,119.0,126.0,33.0,21.0,36.0,25.0,45.0
6903,6903,aor,Michael Stanley Band,Inside Moves,Bop Till You Drop,,264.04526,11,0.579,0,0.511,-12.88,174.271,4,0.0,0.144,364.0,136.0,114.0,96.0,71.0,56.0,26.0,70.0,67.0,28.0,41.0,26.0
6904,6904,0,Nouvelle,Free Bossa,Céu do Brasil,,229.51138,2,0.121,1,0.374,-14.659,220.026,7,0.476,0.0,487.0,93.0,85.0,53.0,20.0,54.0,17.0,52.0,21.0,9.0,15.0,23.0
6905,6905,alternative hip hop,Kanye West,The College Dropout,School Spirit Skit 2,"Atlanta, GA",46.602,8,0.127,1,0.243,-13.928,201.792,5,0.255,0.0,22.0,47.0,29.0,18.0,14.0,17.0,15.0,14.0,7.0,6.0,11.0,8.0
6906,6906,blues,Sonny Terry & Brownie McGhee,Sonny Terry & Brownie McGhee_ Vol. B (1941),Ain't No Tellin',Massachusetts,173.47873,3,0.82,1,0.655,-17.55,103.302,4,0.154,0.222,220.0,121.0,75.0,101.0,46.0,39.0,47.0,31.0,31.0,7.0,3.0,0.0
6907,6907,pop rock,Bill Cosby,Bill Cosby Sings Hooray For The Salvation Army Band!,Hold On I'm A Comin' (Album Version),"Philadelphia, PA",156.39465,0,0.0,1,0.101,-11.186,117.047,4,1.0,0.467,194.0,109.0,88.0,37.0,19.0,50.0,25.0,24.0,9.0,18.0,4.0,5.0
6908,6908,hip hop,MIMS Featuring J. Holiday,Guilt (Explicit),Be My Hustla (Explicit) (Feat. J. Holiday),"New York, NY [Washington Heights]",225.51465,5,0.479,0,0.493,-5.808,132.844,3,0.791,0.0,220.0,105.0,87.0,82.0,69.0,86.0,63.0,71.0,25.0,27.0,36.0,37.0
6909,6909,jazz,James Darren,Sings The Movies,P.S. I Love You (LP Version),"Philadelphia, PA",172.25098,3,0.013,1,0.428,-12.917,56.977,4,0.872,2.456,133.0,56.0,51.0,35.0,14.0,29.0,6.0,16.0,14.0,7.0,15.0,1.0
6910,6910,folk,Darden Smith,After All This Time: The Best Of Darden Smith,Midnight Train,"Brenham, TX",226.32444,3,0.578,1,0.747,-8.666,154.403,4,0.129,0.254,392.0,100.0,83.0,44.0,37.0,54.0,11.0,52.0,23.0,13.0,16.0,4.0
6911,6911,lovers rock,Glen Washington,Romantic Reggae Vol. 3,Strangers In The Night,,201.56036,11,0.009,0,0.099,-4.859,153.602,4,0.66,0.177,269.0,121.0,84.0,89.0,26.0,44.0,20.0,146.0,39.0,8.0,24.0,1.0
6912,6912,electronic,RUN-DMC vs. Jason Nevins,It's Like This - The Best Of,It's Like That,,250.06975,0,0.002,1,0.118,-6.748,129.07,4,0.715,0.247,396.0,56.0,29.0,26.0,55.0,38.0,65.0,79.0,5.0,3.0,9.0,239.0
6913,6913,jazz,Los Fabulosos Cadillacs,La Marcha Del Golazo Solitario,Vos Sabes,Buenos Aires.,189.88363,6,0.0,0,0.0,-6.393,114.72,3,0.847,0.0,280.0,152.0,113.0,104.0,42.0,54.0,59.0,70.0,64.0,22.0,22.0,10.0
6914,6914,ambient,Izzy,Composition Book,Irapijerkifly,,212.32281,1,0.697,1,0.49,-16.51,96.049,4,0.965,0.183,126.0,73.0,0.0,27.0,20.0,34.0,101.0,69.0,36.0,0.0,52.0,2.0
6915,6915,punk,Generation X,Anthology,Rock 'n' Roll,,183.84934,2,0.535,1,0.48,-8.957,187.222,4,0.0,0.442,340.0,152.0,41.0,27.0,18.0,39.0,13.0,12.0,37.0,38.0,5.0,3.0
6916,6916,country,Jimmy Wakely,Vintage Collections,Mine All Mine,"Mineola, AR",178.1024,9,0.271,1,0.318,-16.626,92.596,5,0.695,0.299,131.0,85.0,88.0,88.0,54.0,48.0,35.0,33.0,25.0,22.0,10.0,9.0
6917,6917,hard rock,Guns N' Roses,Live Era '87-'93,You're Crazy,,284.99546,1,0.73,0,0.673,-2.246,167.927,4,0.276,0.0,219.0,88.0,110.0,46.0,33.0,52.0,20.0,108.0,24.0,8.0,18.0,2.0
6918,6918,alternative rock,Muse,Absolution,The Small Print,UK,209.00526,2,0.068,1,0.271,-3.589,161.631,4,0.152,0.084,237.0,53.0,31.0,37.0,40.0,68.0,18.0,29.0,5.0,8.0,5.0,5.0
6919,6919,hard rock,Georgia Satellites,Let It Rock...Best Of Georgia Satellites,I Dunno (LP Version),"Atlanta, GA",190.40608,9,0.645,1,0.523,-11.865,166.323,4,0.0,0.142,189.0,82.0,39.0,76.0,31.0,61.0,25.0,60.0,45.0,13.0,56.0,3.0
6920,6920,pop rock,Vivian,Alive,Easily,CANADA - Ontario,212.37506,7,0.438,1,0.63,-5.714,165.019,4,0.393,0.0,269.0,73.0,45.0,32.0,32.0,50.0,13.0,23.0,16.0,15.0,11.0,20.0
6921,6921,glam,Pretty Boy Floyd,The Ultimate Pretty Boy Floyd,Shut Up,California - LA,236.042,7,0.22,0,0.432,-9.074,132.025,4,0.181,0.345,253.0,110.0,79.0,68.0,45.0,48.0,22.0,24.0,24.0,27.0,13.0,5.0
6922,6922,alternative rock,KT Tunstall,Saving My Face,Paper Aeroplane (Live From 'Drastic Fantastic' Tour),Scotland,282.5922,2,0.56,1,0.782,-18.054,99.379,4,0.592,0.0,247.0,38.0,79.0,46.0,103.0,66.0,7.0,54.0,13.0,18.0,10.0,6.0
6923,6923,0,Glad,Acapella Hymns,This is My Father's World/For the Beauty of the Earth,,234.762,6,0.452,1,0.266,-12.998,115.487,4,0.621,2.368,192.0,57.0,98.0,42.0,38.0,67.0,10.0,46.0,12.0,32.0,12.0,7.0
6924,6924,downtempo,Dntel,Early Works for Me If It Works for You II,Termites in the Bathtub,,264.77669,4,0.0,0,0.0,-12.796,120.162,4,0.289,2.566,452.0,152.0,64.0,139.0,179.0,76.0,29.0,70.0,6.0,5.0,7.0,22.0
6925,6925,0,Orlando Pops Orchestra and Andrew Lane,The Greatest Sci-Fi & Horror Themes,Main Theme from Jaws,,430.94159,2,0.56,1,0.451,-23.145,108.895,3,1.0,10.803,321.0,114.0,113.0,56.0,49.0,113.0,26.0,71.0,28.0,32.0,21.0,4.0
6926,6926,classical,Dennis O'Neill,Liszt: 'Tre Sonetti di Petrarca' & First Settings of Victor Hugo,Oh! quand je dors,,384.62649,4,0.716,1,0.282,-25.056,80.77,1,0.582,9.549,395.0,110.0,68.0,56.0,57.0,56.0,24.0,51.0,7.0,17.0,21.0,13.0
6927,6927,hip hop,Talib Kweli,Eardrum,Say Something [featuring Jean Grae] (Album Version),"Brooklyn, NY",222.11873,10,0.627,0,0.55,-6.434,190.008,4,0.865,0.142,439.0,202.0,52.0,32.0,30.0,46.0,59.0,75.0,34.0,36.0,35.0,11.0
6928,6928,classical,Orbital,Halcyon - The Platinum Collection,Farenheit 303,"Sevenoaks, United Kingdom",504.47628,6,0.0,0,0.309,-15.046,123.992,4,0.558,0.0,804.0,189.0,55.0,181.0,212.0,206.0,246.0,66.0,114.0,49.0,273.0,277.0
6929,6929,country,Glen Campbell,Letter To Home,After The Glitter Fades (LP Version),"Delight, AR",166.39955,4,1.0,1,0.782,-17.913,155.839,4,0.0,0.272,199.0,43.0,40.0,35.0,12.0,43.0,6.0,72.0,30.0,3.0,22.0,30.0
6930,6930,glam,L.A. Guns,Rock Bottom - The Rock Essentials,Wanted Dead Or Alive,katy,302.52363,7,0.449,1,0.43,-13.051,150.056,4,0.1,4.644,329.0,172.0,63.0,32.0,24.0,35.0,30.0,55.0,18.0,15.0,3.0,1.0
6931,6931,jazz,Gerald Clayton,Two-Shade,Scrimmage,,393.63873,4,0.339,0,0.38,-14.232,76.425,4,0.541,0.299,270.0,233.0,162.0,161.0,139.0,129.0,93.0,123.0,82.0,61.0,55.0,53.0
6932,6932,ballad,Kaija Koo,Lauluja rakkaudesta,Viimeinen lento,,182.33424,1,0.528,1,0.583,-9.933,167.857,3,0.923,0.769,244.0,83.0,79.0,55.0,33.0,61.0,11.0,41.0,12.0,19.0,20.0,6.0
6933,6933,arena rock,Gene Simmons,Gene Simmons' Drinkin' Wine,Drinkin' Wine - Original,"Haifa, Israel",162.01098,7,0.096,1,0.497,-12.567,103.301,4,0.79,0.166,141.0,71.0,64.0,39.0,47.0,71.0,16.0,53.0,21.0,29.0,6.0,8.0
6934,6934,alternative rock,Aerosmith,Get A Grip,Crazy,"Boston, MA",319.73832,6,0.0,0,0.417,-4.277,162.343,3,1.0,0.0,416.0,92.0,74.0,36.0,25.0,92.0,16.0,59.0,17.0,10.0,4.0,2.0
6935,6935,country,Ned Miller,Sweet Sounds of Country Vol. 1,From a Jack To a King,"Raines, UT",131.83955,3,0.789,1,0.517,-10.112,99.334,1,0.0,0.347,107.0,35.0,45.0,60.0,18.0,48.0,20.0,15.0,14.0,3.0,10.0,6.0
6936,6936,pop,The Shangri-Las,Best of The Shangri-Las,Out in the Streets,"Queens, NY",161.48853,6,0.752,0,0.636,-11.219,105.832,4,0.922,0.0,160.0,61.0,33.0,39.0,12.0,64.0,15.0,23.0,15.0,2.0,10.0,0.0
